	enfant	age	type	seconde_debut	seconde_fin	contenu
459	LEONARD	1_08_09	CHI	432.19	448.978	non .
460	LEONARD	1_08_09	mod			nɔ̃
461	LEONARD	1_08_09	pho			nɔ̃
462	LEONARD	1_08_09	sit			il jette la bouteille de shampoing. il pose le gant de toilette sur le bord de la baignoire.
463	LEONARD	1_08_09	CHI	448.978	457.543	oh (tom)bé (t)ombé .
464	LEONARD	1_08_09	mod			ɔ tɔ̃be tɔ̃be
465	LEONARD	1_08_09	pho			ɔ bɛ ʁɔ̃bɛ
466	LEONARD	1_08_09	int			tombé/2/ tombé/2/
467	LEONARD	1_08_09	MOT	457.543	459.96	le gant .
468	LEONARD	1_08_09	sit			CHI attrappe le hoquet.
469	LEONARD	1_08_09	MOT	459.96	468.17800000000005	oh t'as le hoquet Léonard .
470	LEONARD	1_08_09	CHI	468.17800000000005	469.88	hoquet .
471	LEONARD	1_08_09	mod			ɔkɛ
472	LEONARD	1_08_09	pho			oke
473	LEONARD	1_08_09	MOT	469.88	471.208	t'as le hoquet .
474	LEONARD	1_08_09	CHI	471.208	475.55800000000005	bobo .
475	LEONARD	1_08_09	mod			bɔbo
476	LEONARD	1_08_09	pho			bobo
477	LEONARD	1_08_09	MOT	475.55800000000005	477.51199999999994	qui est+ce qui t'as fait le bobo ?
478	LEONARD	1_08_09	CHI	477.51199999999994	477.92	bobo Michaël .
479	LEONARD	1_08_09	mod			bɔbo miʃaɛl
480	LEONARD	1_08_09	pho			bobo bikɛ
481	LEONARD	1_08_09	MOT	477.92	479.00800000000004	c'est Michaël qui t'a fait le bobo ?
482	LEONARD	1_08_09	tim			8:00
483	LEONARD	1_08_09	MOT	479.00800000000004	479.68800000000005	c'est même pas vrai .
484	LEONARD	1_08_09	MOT	479.68800000000005	480.51800000000003	c'est même pas vrai .
485	LEONARD	1_08_09	MOT	480.51800000000003	482.74199999999996	t'es un menteur .
486	LEONARD	1_08_09	CHI	482.74199999999996	483.85400000000004	vrai .
487	LEONARD	1_08_09	mod			vʀɛ
488	LEONARD	1_08_09	pho			ve
489	LEONARD	1_08_09	CHI	483.85400000000004	484.966	yyy .
490	LEONARD	1_08_09	mod			…
491	LEONARD	1_08_09	pho			palavilɔbe
492	LEONARD	1_08_09	CHI	484.966	486.07800000000003	yyy .
493	LEONARD	1_08_09	mod			…
494	LEONARD	1_08_09	pho			nda
495	LEONARD	1_08_09	CHI	486.07800000000003	487.75199999999995	non .
496	LEONARD	1_08_09	mod			nɔ̃
497	LEONARD	1_08_09	pho			nɔ̃
498	LEONARD	1_08_09	CHI	487.75199999999995	498.07	yyy .
499	LEONARD	1_08_09	mod			…
500	LEONARD	1_08_09	pho			di
501	LEONARD	1_08_09	MOT	498.07	498.76	ouais .
502	LEONARD	1_08_09	sit			CHI se lève.
503	LEONARD	1_08_09	CHI	498.76	504.042	gant .
504	LEONARD	1_08_09	mod			gɑ̃
505	LEONARD	1_08_09	sit			il touche le gant et le fait tomber.
506	LEONARD	1_08_09	pho			dɑ̃
507	LEONARD	1_08_09	MOT	504.042	505.945	il est tombé .
508	LEONARD	1_08_09	CHI	505.945	507.017	(tom)bé .
509	LEONARD	1_08_09	mod			tɔ̃be
510	LEONARD	1_08_09	sit			il le ramasse. sa mère prend le gant.
511	LEONARD	1_08_09	pho			be
512	LEONARD	1_08_09	CHI	507.017	507.836	i@fs dehors .
513	LEONARD	1_08_09	mod			… dəɔʀ
514	LEONARD	1_08_09	pho			i deo
515	LEONARD	1_08_09	MOT	507.836	508.38199999999995	oh .
516	LEONARD	1_08_09	CHI	508.38199999999995	508.92800000000005	oh .
517	LEONARD	1_08_09	mod			ɔ
518	LEONARD	1_08_09	pho			ɔ
519	LEONARD	1_08_09	MOT	508.92800000000005	510.293	si j'l'enlève j'l'enlève hein !
520	LEONARD	1_08_09	MOT	510.293	512.48	et tu jettes pas hors+du bain .
521	LEONARD	1_08_09	MOT	512.48	522.637	on va l'mette là .
522	LEONARD	1_08_09	CHI	522.637	524.293	dehors ah !
523	LEONARD	1_08_09	mod			dəɔʀ a
524	LEONARD	1_08_09	sit			il l'éclabousse.
525	LEONARD	1_08_09	pho			ɔː aː
526	LEONARD	1_08_09	MOT	524.293	526.372	ah ah ah !
527	LEONARD	1_08_09	sit			elle fait mine de pleurer.
528	LEONARD	1_08_09	MOT	526.372	533.847	t'es décidément très méchant .
529	LEONARD	1_08_09	sit			il l'embrasse, puis veut éclabousser à nouveau.
530	LEONARD	1_08_09	MOT	533.847	535.948	très très très très méchant .
531	LEONARD	1_08_09	MOT	535.948	539.813	non ah non non non !
532	LEONARD	1_08_09	MOT	539.813	542.605	ah non non non non !
533	LEONARD	1_08_09	tim			9:00
534	LEONARD	1_08_09	sit			il rit et se cogne contre la baignoire.
535	LEONARD	1_08_09	MOT	542.605	544.313	ta tête ta tête ta tête !
536	LEONARD	1_08_09	sit			il se laisse tomber.
537	LEONARD	1_08_09	MOT	544.313	545.045	ta tête .
538	LEONARD	1_08_09	MOT	545.045	546.2719999999999	ta tête Léonard .
539	LEONARD	1_08_09	MOT	546.2719999999999	549.194	tu t'es tapé la tête .
540	LEONARD	1_08_09	MOT	549.194	550.663	boum .
541	LEONARD	1_08_09	MOT	550.663	551.571	boum .
542	LEONARD	1_08_09	sit			il l'éclabousse.
543	LEONARD	1_08_09	MOT	551.571	552.479	regarde !
544	LEONARD	1_08_09	MOT	552.479	553.387	oh !
545	LEONARD	1_08_09	MOT	553.387	555.665	j'suis toute mouillée .
546	LEONARD	1_08_09	MOT	555.665	562.318	partout .
547	LEONARD	1_08_09	CHI	562.318	562.552	ah !
548	LEONARD	1_08_09	mod			a
549	LEONARD	1_08_09	pho			aː
550	LEONARD	1_08_09	MOT	562.552	563.371	moi j'voulais pas prendre un bain .
551	LEONARD	1_08_09	MOT	563.371	563.73	oui !
552	LEONARD	1_08_09	MOT	563.73	568.2719999999999	ben alors !
553	LEONARD	1_08_09	CHI	568.2719999999999	577.492	bateau [?] bateau [?] .
554	LEONARD	1_08_09	mod			bato bato
555	LEONARD	1_08_09	sit			il a le hoquet. il prend le téléphone en plastique dans sa bouche et rit.
556	LEONARD	1_08_09	pho			tatɔ datɔ
557	LEONARD	1_08_09	CHI	577.492	581.74	Michaël .
558	LEONARD	1_08_09	mod			mikaɛl
559	LEONARD	1_08_09	pho			mikɛ
560	LEONARD	1_08_09	MOT	581.74	594.487	tu téléphones à Michaël ?
561	LEONARD	1_08_09	MOT	594.487	596.058	allo !
562	LEONARD	1_08_09	CHI	596.058	596.4780000000001	yy papa .
563	LEONARD	1_08_09	mod			… papa
564	LEONARD	1_08_09	pho			mɛtɔ baba
565	LEONARD	1_08_09	MOT	596.4780000000001	597.178	tu téléphones à papa ?
566	LEONARD	1_08_09	MOT	597.178	597.4580000000001	allo !
567	LEONARD	1_08_09	MOT	597.4580000000001	597.888	allo !
568	LEONARD	1_08_09	MOT	597.888	598.936	allo !
569	LEONARD	1_08_09	CHI	598.936	601.56	non yy papa .
570	LEONARD	1_08_09	mod			nɔ̃ … papa
571	LEONARD	1_08_09	pho			nɔ̃ metɔ papa
572	LEONARD	1_08_09	CHI	601.56	606.177	papa .
573	LEONARD	1_08_09	mod			papa
574	LEONARD	1_08_09	pho			papa
575	LEONARD	1_08_09	MOT	606.177	608.737	mais qu' est+ce qu' y a ton papa ?
576	LEONARD	1_08_09	tim			10:00
577	LEONARD	1_08_09	CHI	608.737	609.743	bateau .
578	LEONARD	1_08_09	mod			bato
579	LEONARD	1_08_09	pho			batɔ
580	LEONARD	1_08_09	MOT	609.743	612.26	ouais un bateau .
581	LEONARD	1_08_09	sit			elle retire le bouchon. CHI essaie de l'en empêcher.
582	LEONARD	1_08_09	MOT	612.26	622.627	j'fais couler d'l'eau Léonard pa(rce)+que y a trop d'eau dans tonbain .
583	LEONARD	1_08_09	CHI	622.627	622.847	yyy .
584	LEONARD	1_08_09	mod			…
585	LEONARD	1_08_09	pho			lɔ
586	LEONARD	1_08_09	MOT	622.847	623.288	oh+oh oh !
587	LEONARD	1_08_09	MOT	623.288	625.08	c'est la bataille !
588	LEONARD	1_08_09	sit			"il rit. ils se battent. il se retourne et essaie d'attraper les bouteilles. il les jette de l'autre côté de la baignoire en ponctuant de ""non""."
589	LEONARD	1_08_09	CHI	625.08	625.976	non .
590	LEONARD	1_08_09	mod			nɔ̃
591	LEONARD	1_08_09	pho			nɔ̃
592	LEONARD	1_08_09	CHI	625.976	627.325	non .
593	LEONARD	1_08_09	mod			nɔ̃
594	LEONARD	1_08_09	pho			nɔ̃
595	LEONARD	1_08_09	CHI	627.325	639.5980000000001	non .
596	LEONARD	1_08_09	mod			nɔ̃
597	LEONARD	1_08_09	pho			nɔ̃
598	LEONARD	1_08_09	MOT	639.5980000000001	640.636	il est plus beau lui .
599	LEONARD	1_08_09	CHI	640.636	641.1619999999999	non .
600	LEONARD	1_08_09	mod			nɔ̃
601	LEONARD	1_08_09	pho			nɔ̃
602	LEONARD	1_08_09	CHI	641.1619999999999	646.432	yyy .
603	LEONARD	1_08_09	mod			…
604	LEONARD	1_08_09	pho			alɔ̃
605	LEONARD	1_08_09	MOT	646.432	647.302	ah !
606	LEONARD	1_08_09	CHI	647.302	648.607	yyy .
607	LEONARD	1_08_09	mod			…
608	LEONARD	1_08_09	pho			ta
609	LEONARD	1_08_09	CHI	648.607	653.363	yyy .
610	LEONARD	1_08_09	mod			…
611	LEONARD	1_08_09	pho			laː
612	LEONARD	1_08_09	tim			11:00
613	LEONARD	1_08_09	sit			il continue à jeter les bouteilles.
614	LEONARD	1_08_09	MOT	653.363	667.1080000000001	doucement doucement Léonard .
615	LEONARD	1_08_09	CHI	667.1080000000001	667.63	(en)core .
616	LEONARD	1_08_09	mod			ɑ̃kɔʀ
617	LEONARD	1_08_09	sit			il jette la bouteille et tombe.
618	LEONARD	1_08_09	pho			kɔ
619	LEONARD	1_08_09	MOT	667.63	668.675	aie doucement .
620	LEONARD	1_08_09	MOT	668.675	673.9680000000001	ah ben alors # t'es tombé hein .
621	LEONARD	1_08_09	CHI	673.9680000000001	674.57	(tom)bé .
622	LEONARD	1_08_09	mod			tɔ̃be
623	LEONARD	1_08_09	sit			MOT refrotte le gant sur le savon.
624	LEONARD	1_08_09	pho			be
625	LEONARD	1_08_09	CHI	674.57	675.172	non .
626	LEONARD	1_08_09	mod			nɔ̃
627	LEONARD	1_08_09	pho			nɔ̃
628	LEONARD	1_08_09	CHI	675.172	676.075	non .
629	LEONARD	1_08_09	mod			nɔ̃
630	LEONARD	1_08_09	pho			nɔ̃
631	LEONARD	1_08_09	CHI	676.075	679.942	bateau .
632	LEONARD	1_08_09	mod			bato
633	LEONARD	1_08_09	pho			datɔ
634	LEONARD	1_08_09	MOT	679.942	681.687	qu' est+ce que c'est que cette histoire que tu aimes plus qu' on te lave maintenant ?
635	LEONARD	1_08_09	CHI	681.687	681.937	yyy .
636	LEONARD	1_08_09	mod			…
637	LEONARD	1_08_09	pho			aaː
638	LEONARD	1_08_09	MOT	681.937	682.312	hein ?
639	LEONARD	1_08_09	MOT	682.312	686.472	pourquoi t'aimes plus qu' on te lave ?
640	LEONARD	1_08_09	CHI	686.472	688.112	yyy .
641	LEONARD	1_08_09	mod			…
642	LEONARD	1_08_09	sit			il tire le cordon de la douche. sa mère lui donne la douche et le lave en faisant couler l'eau du bain.
643	LEONARD	1_08_09	pho			amədɔː
644	LEONARD	1_08_09	MOT	688.112	694.433	tiens voilà .
645	LEONARD	1_08_09	CHI	694.433	695.4119999999999	non .
646	LEONARD	1_08_09	mod			nɔ̃
647	LEONARD	1_08_09	pho			nɔ̃
648	LEONARD	1_08_09	MOT	695.4119999999999	696.498	non non on va pas faire la douche .
649	LEONARD	1_08_09	CHI	696.498	704.617	yyy .
650	LEONARD	1_08_09	mod			…
651	LEONARD	1_08_09	sit			sa mère le lave.
652	LEONARD	1_08_09	pho			adibɔ
653	LEONARD	1_08_09	CHI	704.617	710.8380000000001	yyy .
654	LEONARD	1_08_09	mod			…
655	LEONARD	1_08_09	sit			il pleure.
656	LEONARD	1_08_09	pho			ə
657	LEONARD	1_08_09	MOT	710.8380000000001	711.534	ah c'est dans les yeux .
658	LEONARD	1_08_09	tim			12:00
659	LEONARD	1_08_09	sit			il pleure plus fort.
660	LEONARD	1_08_09	MOT	711.534	712.462	attends on va te mettre un+peu d'eau .
661	LEONARD	1_08_09	sit			il gémit encore.
662	LEONARD	1_08_09	MOT	712.462	713.39	regarde on va te mettre un+peu d'eau .
663	LEONARD	1_08_09	MOT	713.39	713.995	attends attends Léonard .
664	LEONARD	1_08_09	MOT	713.995	717.227	mais laisse+moi faire .
665	LEONARD	1_08_09	MOT	717.227	719.6510000000001	voilà ça+y+est .
666	LEONARD	1_08_09	MOT	719.6510000000001	722.075	ça+y+est Léonard .
667	LEONARD	1_08_09	MOT	722.075	723.691	ça+y+est .
668	LEONARD	1_08_09	MOT	723.691	726.115	ça+y+est monsieur .
669	LEONARD	1_08_09	sit			elle ferme le robinet.
670	LEONARD	1_08_09	MOT	726.115	729.3530000000001	c'est fini .
671	LEONARD	1_08_09	MOT	729.3530000000001	737.6569999999999	tu veux que j'arrête là ?
672	LEONARD	1_08_09	MOT	737.6569999999999	741.809	oh regarde .
673	LEONARD	1_08_09	MOT	741.809	748.732	ça+y+est c'est fini .
674	LEONARD	1_08_09	MOT	748.732	755.18	oh quelle histoire !
675	LEONARD	1_08_09	CHI	755.18	756.197	xxx .
676	LEONARD	1_08_09	mod			…
677	LEONARD	1_08_09	MOT	756.197	757.318	t'aimes pas qu' on te lave la tête ?
678	LEONARD	1_08_09	CHI	757.318	760.2180000000001	non .
679	LEONARD	1_08_09	mod			nɔ̃
680	LEONARD	1_08_09	sit			il touche les robinets.
681	LEONARD	1_08_09	pho			nɔ̃
682	LEONARD	1_08_09	CHI	760.2180000000001	765.16	encore .
683	LEONARD	1_08_09	mod			ɑ̃kɔʀ
684	LEONARD	1_08_09	pho			əkɔ
685	LEONARD	1_08_09	MOT	765.16	766.087	encore ?
686	LEONARD	1_08_09	CHI	766.087	766.915	non .
687	LEONARD	1_08_09	mod			nɔ̃
688	LEONARD	1_08_09	sit			Il se frotte les yeux et éclabousse.
689	LEONARD	1_08_09	pho			nɔ̃
690	LEONARD	1_08_09	CHI	766.915	771.342	bateau .
691	LEONARD	1_08_09	mod			bato
692	LEONARD	1_08_09	sit			FAT est entré dans la salle de bain à nouveau.
693	LEONARD	1_08_09	pho			datɔ
694	LEONARD	1_08_09	FAT	771.342	777.038	tu l'as pas très bien lavé .
695	LEONARD	1_08_09	MOT	777.038	779.39	si j'lai bien lavé .
696	LEONARD	1_08_09	FAT	779.39	780.097	partout ?
697	LEONARD	1_08_09	MOT	780.097	780.423	partout .
698	LEONARD	1_08_09	tim			13:00
699	LEONARD	1_08_09	CHI	780.423	780.913	non .
700	LEONARD	1_08_09	mod			nɔ̃
701	LEONARD	1_08_09	pho			nɔ̃̃
702	LEONARD	1_08_09	CHI	780.913	782.367	non .
703	LEONARD	1_08_09	mod			nɔ̃
704	LEONARD	1_08_09	pho			nɔ̃̃
705	LEONARD	1_08_09	sit			il essaie de sortir de la baignoire. MOT prend la serviette. il sourit. elle le sort du bain et l'enveloppe dans la serviette.
706	LEONARD	1_08_09	CHI	782.367	787.467	yyy .
707	LEONARD	1_08_09	mod			…
708	LEONARD	1_08_09	sit			COUPURE. reprise quelques minutes plus tard. CHI a été changé. CHI est à table. il mange une saucisse tout seul.
709	LEONARD	1_08_09	pho			əmː
710	LEONARD	1_08_09	-div-			
711	LEONARD	1_08_09	CHI	787.467	795.118	(en)core .
712	LEONARD	1_08_09	mod			ɑ̃kɔʀ
713	LEONARD	1_08_09	pho			kɔ
714	LEONARD	1_08_09	CHI	795.118	795.9060000000001	encore .
715	LEONARD	1_08_09	mod			ɑ̃kɔʀ
716	LEONARD	1_08_09	pho			ɑ̃kɔ
717	LEONARD	1_08_09	MOT	795.9060000000001	796.694	encore !
718	LEONARD	1_08_09	MOT	796.694	800.6419999999999	ben y en a une autre tu vois .
719	LEONARD	1_08_09	MOT	800.6419999999999	803.582	tu veux goûter les deux ?
720	LEONARD	1_08_09	CHI	803.582	805.053	non .
721	LEONARD	1_08_09	mod			nɔ̃
722	LEONARD	1_08_09	pho			nɔ̃
723	LEONARD	1_08_09	sit			en montrant la saucisse.
724	LEONARD	1_08_09	CHI	805.053	805.857	l'au(tre) .
725	LEONARD	1_08_09	mod			lotʀ
726	LEONARD	1_08_09	pho			lɔ
727	LEONARD	1_08_09	MOT	805.857	807.067	oh !
728	LEONARD	1_08_09	MOT	807.067	807.52	la saucisse .
729	LEONARD	1_08_09	PAT	807.52	808.737	est+ce que vous avez du dessert ?
730	LEONARD	1_08_09	PAT	808.737	813.7769999999999	j'ai acheté +...
731	LEONARD	1_08_09	MOT	813.7769999999999	820.51	montre pas à Léonard parce+que là il est en+train+de manger autre chose .
732	LEONARD	1_08_09	OBS	820.51	822.472	sinon ça va déclencher +...
733	LEONARD	1_08_09	CHI	822.472	823.96	oh ?
734	LEONARD	1_08_09	mod			ɔ
735	LEONARD	1_08_09	sit			ton interrogateur en montrant la saucisse.
736	LEONARD	1_08_09	pho			ɔː
737	LEONARD	1_08_09	FAT	823.96	825.243	une saucisse .
738	LEONARD	1_08_09	sit			CHI montre l'autre.
739	LEONARD	1_08_09	MOT	825.243	828.062	ça aussi c'est une saucisse .
740	LEONARD	1_08_09	FAT	828.062	830.113	c'est pas casher .
741	LEONARD	1_08_09	MOT	830.113	835.6569999999999	il mange casher toute la journée déjà .
742	LEONARD	1_08_09	OBS	835.6569999999999	837.745	ah !
743	LEONARD	1_08_09	OBS	837.745	838.615	à la crèche c'est +...
744	LEONARD	1_08_09	MOT	838.615	839.315	ben ouais .
745	LEONARD	1_08_09	MOT	839.315	841.265	bien+sûr .
746	LEONARD	1_08_09	OBS	841.265	843.055	et ils le font pas prier quand+même .
747	LEONARD	1_08_09	MOT	843.055	843.685	non mais ils font les fêtes .
748	LEONARD	1_08_09	tim			14:00
749	LEONARD	1_08_09	OBS	843.685	844.325	c'est une crèche juive de +...
750	LEONARD	1_08_09	OBS	844.325	850.168	enfin +...
751	LEONARD	1_08_09	MOT	850.168	851.1339999999999	assez cool .
752	LEONARD	1_08_09	OBS	851.1339999999999	852.428	assez cool +...
753	LEONARD	1_08_09	OBS	852.428	855.1469999999999	c'est dans le marais ?
754	LEONARD	1_08_09	MOT	855.1469999999999	857.003	ah non c'est ici .
755	LEONARD	1_08_09	sit			Patrick s'approche de CHI.
756	LEONARD	1_08_09	CHI	857.003	857.555	non .
757	LEONARD	1_08_09	mod			nɔ̃
758	LEONARD	1_08_09	sit			il le repousse.
759	LEONARD	1_08_09	pho			nɔ̃
760	LEONARD	1_08_09	PAT	857.555	858.385	quoi ?
761	LEONARD	1_08_09	PAT	858.385	860.243	mais je veux pas te piquer ta purée .
762	LEONARD	1_08_09	CHI	860.243	861.6569999999999	non .
763	LEONARD	1_08_09	mod			nɔ̃
764	LEONARD	1_08_09	sit			il le repousse.
765	LEONARD	1_08_09	pho			nɔ̃
766	LEONARD	1_08_09	MOT	861.6569999999999	865.123	laisse+le manger Patrick je t'en prie .
767	LEONARD	1_08_09	FAT	865.123	871.123	est+ce que tu veux un petit pastis ?
768	LEONARD	1_08_09	PAT	871.123	873.373	t'es gentil.
769	LEONARD	1_08_09	PAT	873.373	877.297	je suis nase et il faut que je rentre .
770	LEONARD	1_08_09	CHI	877.297	888.8330000000001	ah .
771	LEONARD	1_08_09	mod			a
772	LEONARD	1_08_09	sit			il met son assiette de purée sur le plateau.
773	LEONARD	1_08_09	pho			aː
774	LEONARD	1_08_09	MOT	888.8330000000001	895.5880000000001	tu veux plus la purée Léonard ?
775	LEONARD	1_08_09	tim			15:00
776	LEONARD	1_08_09	sit			il met l'assiette avec la saucisse sur le plateau.
777	LEONARD	1_08_09	MOT	895.5880000000001	898.4830000000001	tu débarrasses ?
778	LEONARD	1_08_09	MOT	898.4830000000001	901.387	ça+y+est !
779	LEONARD	1_08_09	MOT	901.387	909.42	c'est fini d'manger .
780	LEONARD	1_08_09	sit			il mange une saucisse avec la main.
781	LEONARD	1_08_09	OBS	909.42	912.6039999999999	ça c'est pratique les saucisses pour manger .
782	LEONARD	1_08_09	PAT	912.6039999999999	915.802	ça fait un+peu primaire quand+même hein .
783	LEONARD	1_08_09	sit			CHI tend le doigt vers Patrick.
784	LEONARD	1_08_09	PAT	915.802	922.31	puis la cuillère elle est là pour quoi alors ?
785	LEONARD	1_08_09	CHI	922.31	922.404	non .
786	LEONARD	1_08_09	mod			nɔ̃
787	LEONARD	1_08_09	pho			nɔ̃
788	LEONARD	1_08_09	PAT	922.404	922.97	mais arrête de me voir et de me dire non .
789	LEONARD	1_08_09	PAT	922.97	925.677	il me voit i dit non .
790	LEONARD	1_08_09	OBS	925.677	927.945	mais ça c'est pour tout+le+monde aujourd'hui je crois .
791	LEONARD	1_08_09	FAT	927.945	930.497	je l'ai jamais entendu dire autant non de toute sa vie .
792	LEONARD	1_08_09	OBS	930.497	932.5830000000001	il a dû se passer quelque+chose .
793	LEONARD	1_08_09	FAT	932.5830000000001	940.322	il y a une progression évidente du non depuis la semaine dernière .
794	LEONARD	1_08_09	sit			CHI montre la purée.
795	LEONARD	1_08_09	CHI	940.322	940.596	non .
796	LEONARD	1_08_09	mod			nɔ̃
797	LEONARD	1_08_09	pho			nɔ̃
798	LEONARD	1_08_09	OBS	940.596	941.418	c'est bon la purée .
799	LEONARD	1_08_09	OBS	941.418	944.238	mm c'est bon !
800	LEONARD	1_08_09	FAT	944.238	946.35	faut tremper la saucisse dans la purée .
801	LEONARD	1_08_09	MOT	946.35	948.203	c'est+ce+qu' il a fait tout+à+l'heure .
802	LEONARD	1_08_09	MOT	948.203	952.559	ce+qu' il trouve bon aussi c'est de sucer la saucisse pour sucerla chair et pas la peau .
803	LEONARD	1_08_09	PAT	952.559	955.717	qu' est+ce que j'ai mangé un truc bon hier au restau(rant) !
804	LEONARD	1_08_09	PAT	955.717	958.033	j'étais fou !
805	LEONARD	1_08_09	FAT	958.033	960.445	quoi ?
806	LEONARD	1_08_09	PAT	960.445	961.3919999999999	xxx ?
807	LEONARD	1_08_09	CHI	961.3919999999999	963.465	cou(cou) .
808	LEONARD	1_08_09	mod			kuku
809	LEONARD	1_08_09	sit			il montre la caméra.
810	LEONARD	1_08_09	pho			ku
811	LEONARD	1_08_09	MOT	963.465	964.2869999999999	coucou tu dis .
812	LEONARD	1_08_09	tim			16:00
813	LEONARD	1_08_09	OBS	964.2869999999999	965.437	coucou !
814	LEONARD	1_08_09	sit			il regarde la caméra.
815	LEONARD	1_08_09	MOT	965.437	976.575	et la purée alors tu veux prendre un+peu d'purée ?
816	LEONARD	1_08_09	sit			elle prend la cuillère.
817	LEONARD	1_08_09	CHI	976.575	976.993	non .
818	LEONARD	1_08_09	mod			nɔ̃
819	LEONARD	1_08_09	pho			nɔ̃
820	LEONARD	1_08_09	CHI	976.993	978.505	là non .
821	LEONARD	1_08_09	mod			la nɔ̃
822	LEONARD	1_08_09	pho			la nɔ
823	LEONARD	1_08_09	CHI	978.505	979.605	non !
824	LEONARD	1_08_09	mod			nɔ̃
825	LEONARD	1_08_09	pho			nɑ̃
826	LEONARD	1_08_09	MOT	979.605	980.768	non tu veux la prendre tout seul ?
827	LEONARD	1_08_09	sit			il prend la cuillère et la remplit complètement.
828	LEONARD	1_08_09	CHI	980.768	992.2080000000001	yyy .
829	LEONARD	1_08_09	mod			…
830	LEONARD	1_08_09	pho			ɛ̃ː
831	LEONARD	1_08_09	MOT	992.2080000000001	992.967	si c'est bon !
832	LEONARD	1_08_09	sit			CHI lui donne de la purée.
833	LEONARD	1_08_09	MOT	992.967	993.363	mm .
834	LEONARD	1_08_09	MOT	993.363	993.957	pour Léonard .
835	LEONARD	1_08_09	MOT	993.957	994.551	attends regarde .
836	LEONARD	1_08_09	MOT	994.551	995.155	vas+y .
837	LEONARD	1_08_09	MOT	995.155	1005.24	hum elle est bonne .
838	LEONARD	1_08_09	MOT	1005.24	1009.368	voilà .
839	LEONARD	1_08_09	MOT	1009.368	1013.3	il a mangé de la purée Patrick aussi comme toi !
840	LEONARD	1_08_09	PAT	1013.3	1014.15	ouais moi aussi j'ai mangé de la purée hier .
841	LEONARD	1_08_09	MOT	1014.15	1014.745	elle est bonne hein Léonard .
842	LEONARD	1_08_09	MOT	1014.745	1016.815	spécialement bonne ce soir .
843	LEONARD	1_08_09	tim			17:00
844	LEONARD	1_08_09	sit			il en mange un peu. Patrick raconte son repas de la veille. CHI lève les yeux au plafond.
845	LEONARD	1_08_09	OBS	1016.815	1018.475	tu rêves ?
846	LEONARD	1_08_09	OBS	1018.475	1041.453	tu rêves ?
847	LEONARD	1_08_09	CHI	1041.453	1043.933	non .
848	LEONARD	1_08_09	mod			nɔ̃
849	LEONARD	1_08_09	sit			il lève la main vers Aliyah. Patrick continue. CHI montre le couloir.
850	LEONARD	1_08_09	pho			nɔ̃
851	LEONARD	1_08_09	CHI	1043.933	1044.267	non .
852	LEONARD	1_08_09	mod			nɔ̃
853	LEONARD	1_08_09	pho			nɔ̃
854	LEONARD	1_08_09	MOT	1044.267	1045.603	qu' est+ce qu' il y a là+bas ?
855	LEONARD	1_08_09	tim			18:00
856	LEONARD	1_08_09	FAT	1045.603	1046.607	y a rien là+bas .
857	LEONARD	1_08_09	MOT	1046.607	1077.768	et Dante tu peux me passer ma ceinture Tex_Avery qu' est sur lacommode s'il te plaît ?
858	LEONARD	1_08_09	FAT	1077.768	1086.94	sur la commode ?
859	LEONARD	1_08_09	FAT	1086.94	1090.737	ah oui c'est pour les affaires # familiales .
860	LEONARD	1_08_09	MOT	1090.737	1091.527	c'est pour les affaires familiales .
861	LEONARD	1_08_09	PAT	1091.527	1091.7910000000002	ah oui ?
862	LEONARD	1_08_09	sit			conversation entre Pat et M. CHI médite. FAT prend la place de MOT à table.
863	LEONARD	1_08_09	FAT	1091.7910000000002	1092.143	j'peux en prendre ?
864	LEONARD	1_08_09	sit			il prend un bout de saucisse
865	LEONARD	1_08_09	FAT	1092.143	1092.68	et de la purée ?
866	LEONARD	1_08_09	sit			CHI lui tend la cuillère.
867	LEONARD	1_08_09	FAT	1092.68	1124.212	tu me fais goûter de la purée ?
868	LEONARD	1_08_09	FAT	1124.212	1125.346	à toi .
869	LEONARD	1_08_09	sit			CHI en prend.
870	LEONARD	1_08_09	FAT	1125.346	1128.37	mum c'est bon avec la saucisse hein !
871	LEONARD	1_08_09	sit			CHI tend la saucisse à son père.
872	LEONARD	1_08_09	FAT	1128.37	1129.126	excellent !
873	LEONARD	1_08_09	FAT	1129.126	1130.6480000000001	mâche bien !
874	LEONARD	1_08_09	FAT	1130.6480000000001	1141.172	mâche bien !
875	LEONARD	1_08_09	FAT	1141.172	1148.1019999999999	non merci ça va .
876	LEONARD	1_08_09	tim			18:00
